,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
80,['高升桥东路19号 3室1厅 东南'],74,9611,高升桥东路19号,高新,衣冠庙,3室1厅1厨1卫,高楼层 (共7层),77㎡,平层,72㎡,板楼,东南,砖混结构,简装,一梯三户,无,2021-04-08,商品房,1999-10-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
81,['金桂花苑银桂园 3室2厅 南'],146,12611,金桂花苑银桂园,高新,中和,3室2厅1厨2卫,高楼层 (共6层),115.78㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2021-04-24,商品房,2017-03-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
82,['领馆区1号 4室2厅 东北'],220,18517,领馆区1号,高新,中和,4室2厅1厨2卫,低楼层 (共32层),118.81㎡,平层,暂无数据,塔楼,东北,钢混结构,简装,两梯四户,有,2021-10-24,商品房,2011-10-17,普通住宅,满五年,非共有,"
                                有抵押 8万元 业主自还
                              ",已上传房本照片,,,,
83,['银泰泰悦湾 2室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,银泰泰悦湾,高新,金融城,2室2厅1厨1卫,高楼层 (共31层),82.42㎡,平层,62.28㎡,塔楼,东,钢混结构,毛坯,两梯六户,有,2021-06-10,商品房,2016-05-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
84,['领馆区1号 3室1厅 东'],212,19929,领馆区1号,高新,中和,3室1厅1厨2卫,中楼层 (共32层),106.38㎡,平层,85.85㎡,塔楼,东,钢混结构,精装,两梯四户,有,2020-09-15,商品房,2015-01-08,普通住宅,满五年,非共有,"
                                有抵押 35万元 农业银行 客户偿还
                              ",已上传房本照片,,,,
85,['融城后街 2室1厅 东南'],83.5,15515,融城后街,高新,神仙树,2室1厅1厨1卫,高楼层 (共17层),53.82㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,三梯十二户,有,2021-12-12,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
86,['皇城花卉 3室2厅 东'],378,27717,皇城花卉,高新,东苑,3室2厅1厨2卫,中楼层 (共32层),136.38㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯三户,有,2021-05-02,商品房,2016-02-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
87,['美年广场美岸 3室2厅 西南'],257,29815,美年广场美岸,高新,新会展,3室2厅1厨1卫,高楼层 (共31层),86.2㎡,平层,67.21㎡,板塔结合,西南,钢混结构,精装,两梯四户,有,2021-10-23,商品房,2012-12-14,普通住宅,满五年,非共有,"
                                有抵押 20万元 成都银行
                              ",已上传房本照片,,,,
88,['南城都汇汇朗园五期 3室2厅 东 南'],268,29798,南城都汇汇朗园五期,高新,市一医院,3室2厅1厨2卫,低楼层 (共18层),89.94㎡,平层,72.1㎡,板楼,东 南,钢混结构,简装,两梯两户,有,2021-05-10,商品房,2018-09-10,普通住宅,满两年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
89,['东苑A区 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,东苑A区,高新,东苑,3室2厅1厨1卫,低楼层 (共32层),105.3㎡,平层,85.98㎡,板塔结合,南 北,框架结构,简装,两梯四户,有,2021-07-30,商品房,2010-03-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
90,['东苑B区 3室2厅 北 南'],暂无数据,首付及贷款情况请咨询经纪人,东苑B区,高新,东苑,3室2厅1厨1卫,高楼层 (共32层),105.34㎡,平层,85.98㎡,板塔结合,北 南,钢混结构,精装,两梯四户,有,2021-09-03,商品房,2010-10-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
91,['金桂花园(高新) 4室2厅 东南'],185,10690,金桂花园(高新),高新,中和,4室2厅1厨2卫,高楼层 (共7层),173.06㎡,平层,暂无数据,板塔结合,东南,砖混结构,简装,一梯两户,无,2021-02-24,商品房,2014-12-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
92,['齐盛艺境 3室1厅 西南'],220,16914,齐盛艺境,高新,远大,3室1厅1厨2卫,中楼层 (共22层),130.07㎡,平层,暂无数据,板楼,西南,钢混结构,毛坯,两梯六户,有,2021-07-20,商品房,2018-08-20,普通住宅,满两年,非共有,"
                                有抵押 125万元 银行 客户偿还
                              ",已上传房本照片,,,,
93,['都城雅颂居 3室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,都城雅颂居,高新,大源,3室1厅1厨2卫,高楼层 (共26层),137.46㎡,平层,112.65㎡,塔楼,北,钢混结构,精装,两梯四户,有,2021-05-05,商品房,2014-05-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
94,['鸿阁一号 4室2厅 北'],225,19429,鸿阁一号,高新,广都,4室2厅1厨2卫,中楼层 (共18层),115.81㎡,平层,98.55㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-10-23,商品房,2010-05-24,普通住宅,满五年,非共有,"
                                有抵押 150万元
                              ",已上传房本照片,,,,
95,['城南晶座 3室2厅 北'],198,20656,城南晶座,高新,广都,3室2厅1厨2卫,中楼层 (共37层),95.86㎡,跃层,72.14㎡,塔楼,北,钢混结构,精装,两梯九户,有,2021-09-19,商品房,2014-10-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
96,['金地天府城 3室2厅 南'],238,24371,金地天府城,高新,广都,3室2厅1厨2卫,高楼层 (共31层),97.66㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,三梯六户,有,2021-09-16,商品房,2019-08-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
97,['城南晶座 3室1厅 南'],180,19431,城南晶座,高新,广都,3室1厅1厨2卫,中楼层 (共25层),92.64㎡,跃层,暂无数据,塔楼,南,钢混结构,简装,两梯七户,有,2021-08-26,商品房,2012-11-02,普通住宅,满五年,共有,"
                                有抵押 137万元 建设银行
                              ",已上传房本照片,,,,
98,['银泰泰悦湾 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,银泰泰悦湾,高新,金融城,4室2厅1厨3卫,高楼层 (共30层),195.88㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯两户,有,2021-03-22,商品房,2017-03-01,普通住宅,满两年,非共有,"
                                有抵押 150万元 工商银行 业主自还
                              ",已上传房本照片,,,,
99,['南城都汇汇晴园五期 3室2厅 东南 南'],282,31369,南城都汇汇晴园五期,高新,市一医院,3室2厅1厨2卫,高楼层 (共18层),89.9㎡,平层,72㎡,板楼,东南 南,钢混结构,精装,两梯两户,有,2021-09-19,商品房,2016-10-31,普通住宅,满五年,共有,"
                                有抵押 40万元 农商银行
                              ",已上传房本照片,,,,
100,['中德英伦联邦B区 3室2厅 东南'],288,31312,中德英伦联邦B区,高新,中德,3室2厅1厨2卫,中楼层 (共33层),91.98㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,三梯六户,有,2021-06-22,商品房,2017-06-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
101,['北辰朗诗南门绿郡 4室2厅 东南 西北'],410,29242,北辰朗诗南门绿郡,高新,大源,4室2厅1厨2卫,高楼层 (共25层),140.21㎡,平层,暂无数据,塔楼,东南 西北,钢混结构,毛坯,两梯四户,有,2021-07-24,商品房,2019-05-25,普通住宅,满两年,共有,"
                                有抵押 90万元 民生银行 客户偿还
                              ",已上传房本照片,,,,
102,['棕榈南岸 3室1厅 南'],266,20172,棕榈南岸,高新,广都,3室1厅1厨2卫,中楼层 (共21层),131.87㎡,平层,112.24㎡,板塔结合,南,钢混结构,精装,两梯四户,有,2021-10-09,商品房,2011-10-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
103,['雄飞新园紫郡 3室2厅 西北'],182,20763,雄飞新园紫郡,高新,市一医院,3室2厅1厨1卫,低楼层 (共21层),87.66㎡,平层,69.14㎡,板塔结合,西北,钢混结构,精装,两梯十户,有,2021-08-13,商品房,2016-07-11,普通住宅,满五年,非共有,"
                                有抵押 28万元
                              ",已上传房本照片,,,,
104,['红树湾 3室1厅 东南'],249,21893,红树湾,高新,中和,3室1厅1厨2卫,高楼层 (共34层),113.74㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-06-08,商品房,2012-10-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
105,['紫荆名园 3室2厅 南'],180,14765,紫荆名园,高新,神仙树,3室2厅1厨1卫,中楼层 (共6层),121.91㎡,错层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-08-22,商品房,2002-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
106,['银泰泰悦湾 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,银泰泰悦湾,高新,金融城,3室1厅1厨2卫,低楼层 (共31层),112.93㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-11-17,商品房,2016-11-16,普通住宅,满五年,非共有,"
                                有抵押 50万元 民生银行 业主自还
                              ",已上传房本照片,,,,
107,['中德英伦世邦K区 2室2厅 西北'],205,25800,中德英伦世邦K区,高新,广都,2室2厅1厨1卫,低楼层 (共33层),79.46㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,三梯八户,有,2021-12-14,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 105万元 客户偿还
                              ",未上传房本照片,,,,
108,['北辰香麓 3室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,北辰香麓,高新,大源,3室2厅1厨2卫,低楼层 (共27层),106.78㎡,平层,暂无数据,塔楼,西北,框架结构,精装,两梯五户,有,2021-12-18,商品房,2021-02-08,普通住宅,未满两年,共有,"
                                有抵押 20万元 剩二十多万，可以自己解决
                              ",已上传房本照片,,,,
109,['雄飞新园紫郡 3室2厅 东南'],178,21257,雄飞新园紫郡,高新,市一医院,3室2厅1厨1卫,高楼层 (共16层),83.74㎡,平层,66.34㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-11-13,商品房,2016-07-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
110,['银泰泰悦湾 1室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,银泰泰悦湾,高新,金融城,1室1厅1厨1卫,高楼层 (共31层),59.66㎡,平层,45.08㎡,塔楼,西,钢混结构,精装,两梯六户,有,2021-10-28,商品房,2015-01-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
111,['IMC国际广场 1室1厅 北'],168,29438,IMC国际广场,高新,新会展,1室1厅1厨1卫,高楼层 (共19层),57.07㎡,平层,57.07㎡,板塔结合,北,砖混结构,精装,两梯七户,有,2021-07-21,商品房,2019-05-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
112,['领馆国际城 4室2厅 东 西'],248,21000,领馆国际城,高新,远大,4室2厅1厨2卫,低楼层 (共28层),118.1㎡,平层,95.66㎡,板塔结合,东 西,框架结构,简装,三梯六户,有,2021-09-16,商品房,2016-03-11,普通住宅,满五年,共有,"
                                有抵押 50万元 工商 金融公司垫资
                              ",已上传房本照片,,,,
113,['丰尚宜居 2室1厅 南'],109,16120,丰尚宜居,高新,芳草,2室1厅1厨1卫,低楼层 (共14层),67.62㎡,平层,暂无数据,板楼,南,框架结构,精装,两梯八户,有,2021-09-22,商品房,2006-09-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
114,['瑞升南园 2室1厅 东南'],65,10984,瑞升南园,高新,神仙树,2室1厅1厨1卫,高楼层 (共6层),59.18㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-04-15,商品房,2009-05-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
115,['南城都汇汇馨园三期 2室2厅 南'],258,28718,南城都汇汇馨园三期,高新,市一医院,2室2厅1厨1卫,低楼层 (共18层),89.84㎡,平层,76.02㎡,板塔结合,南,钢混结构,精装,两梯四户,有,2021-08-21,商品房,2014-01-24,普通住宅,满五年,非共有,"
                                有抵押 40万元 还有30-40万左右的按揭
                              ",已上传房本照片,,,,
